Name,Price,Colors,Product Link,Images
3-pack Woven Cotton Boxer Shorts,$ 24.99,"Light blue/checked, Dark gray/checked, Dark blue/checked, Red/striped, Brown/checked, Light blue/checked",https://www2.hm.com/en_us/productpage.0662369145.html,"https://image.hm.com/assets/hm/12/0c/120c961796263d3446d22b646925b75fe090e1c0.jpg, https://image.hm.com/assets/hm/b1/9c/b19c2955504d46ada8c678c6c99e0a2fcd28a4c3.jpg, https://image.hm.com/assets/hm/b8/af/b8af6db44dc088dc3e0566663f19f64624b7e1e3.jpg, https://image.hm.com/assets/hm/62/41/624144b577f19c124b2831e28482ffa493b34313.jpg, https://image.hm.com/assets/hm/33/a9/33a96da459c32ddac857d83a9fb9d47ea6d994a7.jpg, https://image.hm.com/assets/hm/48/e0/48e016f99637e9b3cfa97b7311b8f8439833b263.jpg"
Slim Fit T-shirt,$ 24.99,"Black, White, Burgundy",https://www2.hm.com/en_us/productpage.1241749002.html,"https://image.hm.com/assets/hm/61/d7/61d7e58198332733a2f5badb314b156c2af42112.jpg, https://image.hm.com/assets/hm/2a/13/2a132970e755b9538bf3ad1ce2cbe6b83c5233ba.jpg, https://image.hm.com/assets/hm/4e/3f/4e3fc87c056c90e6c4cfad21a05c69fddbc3401a.jpg"
Regular-Fit Denim Shirt,$ 44.99,Dark gray,https://www2.hm.com/en_us/productpage.1272877001.html,https://image.hm.com/assets/hm/84/98/84988d17e5e8f48aacafdfc2ef6ae8573cb4dae5.jpg
Regular-Fit Double-Breasted Jacket,$ 169.00,Gray,https://www2.hm.com/en_us/productpage.1260166001.html,https://image.hm.com/assets/hm/e6/c6/e6c6735fe9778a0a631bdbe67294311cf21837a2.jpg
3-pack Woven Cotton Boxer Shorts,$ 24.99,"Dark blue/checked, Dark gray/checked, Light blue/checked, Red/striped, Brown/checked, Light blue/checked",https://www2.hm.com/en_us/productpage.0662369144.html,"https://image.hm.com/assets/hm/b8/af/b8af6db44dc088dc3e0566663f19f64624b7e1e3.jpg, https://image.hm.com/assets/hm/b1/9c/b19c2955504d46ada8c678c6c99e0a2fcd28a4c3.jpg, https://image.hm.com/assets/hm/12/0c/120c961796263d3446d22b646925b75fe090e1c0.jpg, https://image.hm.com/assets/hm/62/41/624144b577f19c124b2831e28482ffa493b34313.jpg, https://image.hm.com/assets/hm/33/a9/33a96da459c32ddac857d83a9fb9d47ea6d994a7.jpg, https://image.hm.com/assets/hm/48/e0/48e016f99637e9b3cfa97b7311b8f8439833b263.jpg"
Regular Fit Textured-Knit Sweater,$ 39.99,"Cream, Dark beige",https://www2.hm.com/en_us/productpage.1259899001.html,"https://image.hm.com/assets/hm/bd/6a/bd6af2e19d50a33077662696cd01a8ee27691e02.jpg, https://image.hm.com/assets/hm/2c/ca/2ccad3477f9b12b0c728dd891da59fb86c1e8806.jpg"
Regular Fit Nylon Utility Jacket,$ 69.99,Black,https://www2.hm.com/en_us/productpage.1262248001.html,https://image.hm.com/assets/hm/34/2a/342ade18443319a9f2129308c76260d89e075972.jpg
Slim-Fit Ribbed T-Shirt,$ 19.99,"Light beige, Black, White, Dark beige",https://www2.hm.com/en_us/productpage.1265084003.html,"https://image.hm.com/assets/hm/ff/b4/ffb4271e89c5694d8b439aba5ac11ceefd10fcf9.jpg, https://image.hm.com/assets/hm/b2/9f/b29ffb2367389b0659c79260a9fd5b409d859446.jpg, https://image.hm.com/assets/hm/d5/ef/d5ef2afffcd49e9e633931ad172ee971bab4a664.jpg, https://image.hm.com/assets/hm/c4/4e/c44ed77d4e087e574f9d52e012d54ea2c0c84b6e.jpg"
Loose-Fit Basketball Tank Top with DryMove™,$ 24.99,Black/5,https://www2.hm.com/en_us/productpage.1228795009.html,https://image.hm.com/assets/hm/77/96/7796600e1cc02593d0f59718387a78cd91f85003.jpg
Slip-Fit Cardigan with Zipper,$ 39.99,"Navy blue, Black, Dark gray melange, Dark green",https://www2.hm.com/en_us/productpage.1252853002.html,"https://image.hm.com/assets/hm/d9/c5/d9c5c80959a4f48021ba50a5a4eda71af2730203.jpg, https://image.hm.com/assets/hm/7d/8c/7d8c2b715e3a40f656a198225bb58d01339b475c.jpg, https://image.hm.com/assets/hm/ba/50/ba503e141cd212ca73b6d3fe2d2bc9a2f61de3b1.jpg, https://image.hm.com/assets/hm/9b/15/9b150d267373a97f1df355a8cedc8158c3c5f963.jpg"
Regular Fit Modal-Blend Shirt,$ 29.99,"White, Black",https://www2.hm.com/en_us/productpage.1259272001.html,"https://image.hm.com/assets/hm/45/39/4539f865721a4ff76097749b53b432fdd32a74f8.jpg, https://image.hm.com/assets/hm/3e/05/3e0520e7a32a8142148640f346bdc397f85f23ba.jpg"
10-pack Socks,$ 22.99,"Khaki green/cream, Black, Gray melange/black, Gray melange/black",https://www2.hm.com/en_us/productpage.1007333019.html,"https://image.hm.com/assets/hm/a0/d9/a0d97b12b84193fa4a12ec576224c5c87a3d7a55.jpg, https://image.hm.com/assets/hm/e3/35/e3355a0d5c2342eb219bdad3188d37537ced7969.jpg, https://image.hm.com/assets/hm/ca/b5/cab5451a3cf7a00065cd33995462e8a301ee8eaa.jpg, https://image.hm.com/assets/hm/ee/a8/eea8d6a6cc101cd57134a177376beaa91deffccc.jpg"
Socks,$ 4.99,"Light blue, Cream, Gray melange, Black, Navy blue, Light blue, Forest green, Light blue, Dark gray melange, Navy blue",https://www2.hm.com/en_us/productpage.1170159056.html,"https://image.hm.com/assets/hm/c6/fa/c6faa9bc6cd4443027033e2d7037120bd480165c.jpg, https://image.hm.com/assets/hm/0c/ba/0cbad3626eb065f991d52e6a5525b71919bfa297.jpg, https://image.hm.com/assets/hm/3c/20/3c209289611de0a5446f633ac2445dcc4291943e.jpg, https://image.hm.com/assets/hm/49/27/4927dc54c842197e1b4ebd66f7f5562297585939.jpg, https://image.hm.com/assets/hm/13/d7/13d7ba2fdc7e025afa74cc0573c99057a98a5e4d.jpg, https://image.hm.com/assets/hm/69/ca/69ca8a0b923d93459be138a16a131c960f1b8fa9.jpg, https://image.hm.com/assets/hm/c0/97/c0972433c0cb03cb2dac23d3bf61e21f31400a03.jpg, https://image.hm.com/assets/hm/12/de/12de13c3996de882a694d29005f09e0777e58944.jpg, https://image.hm.com/assets/hm/bf/8b/bf8b5e18936054ebb891201ae09951479e9f477d.jpg, https://image.hm.com/assets/hm/a9/5e/a95ee0e79fbbbf0bac828ab34a75761cab189c63.jpg"
2-pack Boxer Shorts with Lycra®,$ 24.99,"Light blue, Black, Navy blue, White",https://www2.hm.com/en_us/productpage.1257345004.html,"https://image.hm.com/assets/hm/aa/9f/aa9f6c85af07e52630b88b45e8072a62dc8dc730.jpg, https://image.hm.com/assets/hm/95/11/9511d06a04ba272042222ae8539ae39b306805e7.jpg, https://image.hm.com/assets/hm/c8/da/c8da3c971ee6d47712eb2549d98835178e31de3b.jpg, https://image.hm.com/assets/hm/89/73/8973c8c3ecd951b4d2ba912ceabdfe5a4f6d7856.jpg"
Oversized Fit T-Shirt,$ 29.99,"Cream, Vintage black, Pink, Gray melange, White, Red, Black",https://www2.hm.com/en_us/productpage.1272340003.html,"https://image.hm.com/assets/hm/df/81/df8129a8de4e68f05cb2c7de0b5a0da3be9d340c.jpg, https://image.hm.com/assets/hm/5a/6e/5a6e36b5d132254596fe81a46a96cb7b29cb4189.jpg, https://image.hm.com/assets/hm/b1/0c/b10c00c4f99e3b4a090ae3db9c0397f7e61ab9d6.jpg, https://image.hm.com/assets/hm/f9/1c/f91caaddaa3883aaf001b208ca3da86f682bea1a.jpg, https://image.hm.com/assets/hm/90/ec/90ecfcb84ea7068dd36a9005e5703748ab3681cf.jpg, https://image.hm.com/assets/hm/5c/66/5c6635e3b286d21894a4c720f3b576757908b25e.jpg, https://image.hm.com/assets/hm/4d/36/4d36cb612c0778f33c8e87cdfc1bbfdc91ba53c1.jpg"
Regular-Fit Textured T-Shirt,$ 24.99,"Black, Light blue, White",https://www2.hm.com/en_us/productpage.1265103002.html,"https://image.hm.com/assets/hm/fb/3f/fb3f07208f65b8ae97c95aedf7fb01fd7602e921.jpg, https://image.hm.com/assets/hm/3b/60/3b60465f7cebb9717edd19abda001e208aac9b63.jpg, https://image.hm.com/assets/hm/af/5a/af5a6ce25b70cc5cd3fcbda4a88c24be12c72471.jpg"
Loose Fit Printed Hoodie,$ 34.99,"Cream/Honest Carl's, White/Cascade Lake, Forest green, Black/printed motif, Cream/Inner Sanctum, Brown/Wellbeing, Black/FreeAdmission, Light beige/printed motif, Forest green/Ramen, Black/Mysticism, Green/Never Stay Down, Dark brown",https://www2.hm.com/en_us/productpage.1122659045.html,"https://image.hm.com/assets/hm/7a/4b/7a4b6bd173f4ee30526371768da0a4d6a3d3f83a.jpg, https://image.hm.com/assets/hm/33/ba/33baae09874c405acf84eca1467aea992e9993f4.jpg, https://image.hm.com/assets/hm/a3/ab/a3ab9a0031efb225e5d6c38c5111c326e48a6834.jpg, https://image.hm.com/assets/hm/4e/c2/4ec2757f407d6ddbce1a7cde4c46f773759d4828.jpg, https://image.hm.com/assets/hm/bf/ef/bfef84ecad0e6c5e7ab420cff4c932f887ad9fde.jpg, https://image.hm.com/assets/hm/1a/f4/1af4091de2c9c1eca16479a72cfdb4842906bc3c.jpg, https://image.hm.com/assets/hm/0e/7d/0e7d06c650cbc210a88e24dfb6e27f490db45b34.jpg, https://image.hm.com/assets/hm/f9/30/f930fa814e6647b1970035740e1addf78683a6a0.jpg, https://image.hm.com/assets/hm/48/df/48dfaee9ebc0f8d8d38cf680fe131689b221f871.jpg, https://image.hm.com/assets/hm/c7/9a/c79aa2908c8cbf1062ef390066beb93ee689ca48.jpg, https://image.hm.com/assets/hm/e8/d2/e8d2e23a0ce4dd74e3e68f2322fe70e029dd0020.jpg, https://image.hm.com/assets/hm/f8/72/f87209587f7bafe29b99c42f164bba222139b834.jpg"
Regular Fit Coat,$ 89.99,"Black, Light taupe",https://www2.hm.com/en_us/productpage.1259570001.html,"https://image.hm.com/assets/hm/32/de/32dea9cbb7823efd571d240a4f432c22159f0857.jpg, https://image.hm.com/assets/hm/34/6d/346df0f3e56f6d608c1f60ce05056d52c3760c3e.jpg"
Loose Fit Tweed Polo Shirt,$ 39.99,Black/patterned,https://www2.hm.com/en_us/productpage.1258100001.html,https://image.hm.com/assets/hm/b6/1b/b61b32300758054aae1be663f43535cc81b2faa9.jpg
Regular-Fit Resort Shirt,$ 39.99,Navy blue,https://www2.hm.com/en_us/productpage.1265140001.html,https://image.hm.com/assets/hm/d4/98/d498c7ac923715596dcce2151b2a8ae49d4f4be0.jpg
Loose Fit Jacquard-Knit Polo Shirt,$ 34.99,White,https://www2.hm.com/en_us/productpage.1265116001.html,https://image.hm.com/assets/hm/4b/2f/4b2f95e419eebd69176ab8f313d42bec73d09ad1.jpg
Loose Fit Poplin Shirt,$ 39.99,"White, Light blue/striped",https://www2.hm.com/en_us/productpage.1265539001.html,"https://image.hm.com/assets/hm/f8/ef/f8ef47df8aa77fff203fb5f9fe27fcee30c247e7.jpg, https://image.hm.com/assets/hm/4c/ff/4cffb8b8dd8520ccbd01ccd0c9aaf6603d14fdda.jpg"
Regular Fit Hoodie,$ 34.99,"Black/Back to the Future, Light beige/Garfield, Black/Keith Haring, Black/Daft Punk, White/Felix the Cat",https://www2.hm.com/en_us/productpage.0846933157.html,"https://image.hm.com/assets/hm/a1/b7/a1b7ee7b10954d30e9f6440acb26782413d53d9e.jpg, https://image.hm.com/assets/hm/41/38/41383190177b1bc5edd0e2eaaa67df047d520381.jpg, https://image.hm.com/assets/hm/b8/3b/b83b0afd979663382e7e9869c0a64df25675d600.jpg, https://image.hm.com/assets/hm/45/a7/45a7d3e30ae34f364461d91164118e4f4d317ad4.jpg, https://image.hm.com/assets/hm/9b/2b/9b2b0c77966f0054c23a89105dc39c8f3649b66a.jpg"
Regular-Fit Wool-Blend Pants,$ 89.99,Gray,https://www2.hm.com/en_us/productpage.1260167001.html,https://image.hm.com/assets/hm/33/3a/333a455e3c7b54f62437dcd805aededbe9a6e476.jpg
Regular Fit Herringbone-Weave Resort Shirt,$ 49.99,"Beige, Light beige",https://www2.hm.com/en_us/productpage.1257392001.html,"https://image.hm.com/assets/hm/5a/1a/5a1afbff3a323f8d424d77c365366635926927e4.jpg, https://image.hm.com/assets/hm/1e/96/1e963e7e6d2dd07cc4705c34ab68457c6c7a07e0.jpg"
Slim Fit Cotton Pants,$ 39.99,"White, Black, Light beige",https://www2.hm.com/en_us/productpage.1228144003.html,"https://image.hm.com/assets/hm/b6/c1/b6c1366f2dd69c184bc2017d01e7042793cfd598.jpg, https://image.hm.com/assets/hm/c8/02/c802d9e70ac24cdf7242f0bd4dd7cadad4a984f5.jpg, https://image.hm.com/assets/hm/63/a7/63a76033984f62bf765ecfac9d82212e280ec1f1.jpg"
Regular Fit Fine-knit polo shirt,$ 34.99,"Gray melange, Light beige, Beige",https://www2.hm.com/en_us/productpage.1264869003.html,"https://image.hm.com/assets/hm/e3/0e/e30e44667ffe1a1dd3b76dcc1ab85742bdbbdd97.jpg, https://image.hm.com/assets/hm/1e/20/1e207662d4bd66b8cb756db2b91b1691173d27b0.jpg, https://image.hm.com/assets/hm/5d/8f/5d8f3d397aa4c22fb587273107463ace579dd161.jpg"
Regular Fit Wool-Blend Overshirt,$ 49.99,"Navy blue, Dark khaki green",https://www2.hm.com/en_us/productpage.1231426001.html,"https://image.hm.com/assets/hm/be/d8/bed88a967c3f1dea4a83a2be822e92ad1b120679.jpg, https://image.hm.com/assets/hm/03/a5/03a5dee48b16759c77faf47ad4f4bf7c891054aa.jpg"
Mid-Length Running Shorts with DryMove™,$ 29.99,"Dark gray, Black",https://www2.hm.com/en_us/productpage.1252021002.html,"https://image.hm.com/assets/hm/e0/7c/e07c2d9adf71b204f02d63696d40e9c7a4cd467a.jpg, https://image.hm.com/assets/hm/cf/ca/cfca5eb1419ec3bfa29f2954f01df1883daff389.jpg"
Regular Fit Piqué Sports Shirt,$ 24.99,"Navy blue, White",https://www2.hm.com/en_us/productpage.1070399020.html,"https://image.hm.com/assets/hm/3c/b0/3cb068c843313b5cbf58a4702edb62e220eecffc.jpg, https://image.hm.com/assets/hm/3d/ce/3dce2bfc30588a7338d9e4ff357cf4a9f6cdf673.jpg"
Relaxed Fit Jeans,$ 39.99,"Black, Beige, Dark denim gray",https://www2.hm.com/en_us/productpage.1260176002.html,"https://image.hm.com/assets/hm/7a/8b/7a8b1534589ebad806fc8a4ba32f62cf489deae1.jpg, https://image.hm.com/assets/hm/62/b6/62b61f7dbbc238f714c6768e4c93e5639be61cab.jpg, https://image.hm.com/assets/hm/e8/a7/e8a744971a33e3e76737c8e1b9dc4fdfa279df61.jpg"
Slim Fit Wool-Blend Jacket,$ 139.00,"Navy blue, Black, Dark gray",https://www2.hm.com/en_us/productpage.1239151002.html,"https://image.hm.com/assets/hm/d6/32/d63253f92bc8f10f2493da3a2b996fce9bfe1c94.jpg, https://image.hm.com/assets/hm/43/a9/43a98ebd1d1bf5b1986f91ce2fd77d4231fd83d9.jpg, https://image.hm.com/assets/hm/7d/51/7d518cd51613c601a2468b158abb572729c23df5.jpg"
Slim Fit Jacket,$ 99.00,"Navy blue, Black, Beige",https://www2.hm.com/en_us/productpage.1207871001.html,"https://image.hm.com/assets/hm/84/cf/84cf4b3f5e3ff9a10338a88130625afb81ae6b8c.jpg, https://image.hm.com/assets/hm/91/07/91076baa4ecb25ae356c74fbfa53ef45860c2976.jpg, https://image.hm.com/assets/hm/3c/a3/3ca385bd55e395fc208db88e6a726663be34a49f.jpg"
Nylon Swim Shorts,$ 24.99,Light blue,https://www2.hm.com/en_us/productpage.1272430003.html,https://image.hm.com/assets/hm/38/92/3892ab4c39cd62739a017bc1f4a489df5a53beca.jpg
Regular Fit Waffled T-shirt,$ 17.99,"White, Navy blue, Dark gray, Dark beige",https://www2.hm.com/en_us/productpage.1249530002.html,"https://image.hm.com/assets/hm/ac/83/ac8384baf70be0c32f2c7cb5a9c72380ff460e94.jpg, https://image.hm.com/assets/hm/42/0a/420a86e0601915b842f214f415bcc96d27dd4074.jpg, https://image.hm.com/assets/hm/19/e0/19e0ce9e6ce4f6c6670244dd9be54e8095e8f3ae.jpg, https://image.hm.com/assets/hm/92/29/9229a28262eb384279a1f230ea8e7ee10fe4f04f.jpg"
Slim-Fit Ribbed Tank Top,$ 19.99,"White, Black",https://www2.hm.com/en_us/productpage.1272904001.html,"https://image.hm.com/assets/hm/e6/75/e675f2168a477e3b8ff4e83421c972b7e587f304.jpg, https://image.hm.com/assets/hm/8c/7f/8c7fe1a08dfd1151bd3a2f0b20193767dbd01ab2.jpg"
Slim Fit Suit Pants,$ 59.99,"Navy blue, Beige, Black",https://www2.hm.com/en_us/productpage.1207894001.html,"https://image.hm.com/assets/hm/61/e6/61e643cb3096a4da9e5048afe6ac8d1afe1c00e8.jpg, https://image.hm.com/assets/hm/26/8e/268e938222fd270321ff40532383a902709f44ee.jpg, https://image.hm.com/assets/hm/34/2e/342ee01a86d4a6a061994cb50b1d0293f9d1c763.jpg"
Regular Fit Overshirt,$ 34.99,"Navy blue, Dark beige, Gray melange",https://www2.hm.com/en_us/productpage.1265540002.html,"https://image.hm.com/assets/hm/5b/a7/5ba791311e85249668a0db0926432c0649655554.jpg, https://image.hm.com/assets/hm/d7/91/d7914466121614fc2fcc7a1c46a6fcb966c75066.jpg, https://image.hm.com/assets/hm/f9/2a/f92a1e2714be29951d5b65c812ef7e2c99fad9f4.jpg"
Slim Fit Wool Polo Shirt,$ 49.99,"Navy blue, Dark gray melange, Black, Dark beige melange",https://www2.hm.com/en_us/productpage.1254280002.html,"https://image.hm.com/assets/hm/3e/b1/3eb1b14244ae257da4755008e2b1e13ec22d1a42.jpg, https://image.hm.com/assets/hm/27/32/273200ccd619f638f97bfa5ec4ba475b4943e88b.jpg, https://image.hm.com/assets/hm/04/54/0454fc228476dfd21a829c176774ef3ff7bd01cd.jpg, https://image.hm.com/assets/hm/9f/fd/9ffdf05f1ac3e397045ea8697526d90d56dcb4d8.jpg"
Muscle-Fit Sports Shirt with DryMove™,$ 24.99,"Dark blue, Black",https://www2.hm.com/en_us/productpage.1229420002.html,"https://image.hm.com/assets/hm/15/9a/159aff2bd083645a99176f9c08ffce5e176ce978.jpg, https://image.hm.com/assets/hm/72/0e/720e6445957c0dacc58d0ffac4dd3e60af2f7df8.jpg"
Loose Fit Nylon Windbreaker,$ 54.99,"Light beige, Black",https://www2.hm.com/en_us/productpage.1262258002.html,"https://image.hm.com/assets/hm/83/ca/83cabe0531c7275a2cc30c7ae3273c2c941d2249.jpg, https://image.hm.com/assets/hm/49/51/4951862aced32f8f629d80f110e04167bbf84f89.jpg"
Regular Fit Fine-knit polo shirt,$ 34.99,"Beige, Light beige, Gray melange",https://www2.hm.com/en_us/productpage.1264869002.html,"https://image.hm.com/assets/hm/5d/8f/5d8f3d397aa4c22fb587273107463ace579dd161.jpg, https://image.hm.com/assets/hm/1e/20/1e207662d4bd66b8cb756db2b91b1691173d27b0.jpg, https://image.hm.com/assets/hm/e3/0e/e30e44667ffe1a1dd3b76dcc1ab85742bdbbdd97.jpg"
Slim Fit Wool Polo Shirt,$ 49.99,"Black, Dark gray melange, Navy blue, Dark beige melange",https://www2.hm.com/en_us/productpage.1254280001.html,"https://image.hm.com/assets/hm/04/54/0454fc228476dfd21a829c176774ef3ff7bd01cd.jpg, https://image.hm.com/assets/hm/27/32/273200ccd619f638f97bfa5ec4ba475b4943e88b.jpg, https://image.hm.com/assets/hm/3e/b1/3eb1b14244ae257da4755008e2b1e13ec22d1a42.jpg, https://image.hm.com/assets/hm/9f/fd/9ffdf05f1ac3e397045ea8697526d90d56dcb4d8.jpg"
Regular-Fit Shacket,$ 54.99,"Gray melange, Beige melange",https://www2.hm.com/en_us/productpage.1259565002.html,"https://image.hm.com/assets/hm/5e/11/5e11cfb206d554934c5c349d28a989c96c5ce28b.jpg, https://image.hm.com/assets/hm/8b/e8/8be899ab9e25b9cb4ae5b31a7f140b06aae62016.jpg"
Loose Fit Hoodie,$ 39.99,Black/Pulp Fiction,https://www2.hm.com/en_us/productpage.1247432001.html,https://image.hm.com/assets/hm/a9/76/a976ee3ed442c4d2ab7473c0de462f710b07d4ac.jpg
Slim Fit Suit Pants,$ 74.99,"Dark gray, Navy blue, Black",https://www2.hm.com/en_us/productpage.1239185003.html,"https://image.hm.com/assets/hm/7d/c6/7dc64cbcc3deecdd4be95d331293c6cec87d7a44.jpg, https://image.hm.com/assets/hm/d2/75/d2752e7472a494b4900eb4f18e2a744400d3c0c0.jpg, https://image.hm.com/assets/hm/4e/c5/4ec509b496a27af2f4b4cf8f63ffa8521908c437.jpg"
Regular Fit Waffled T-shirt,$ 17.99,"Navy blue, White, Dark gray, Dark beige",https://www2.hm.com/en_us/productpage.1249530001.html,"https://image.hm.com/assets/hm/42/0a/420a86e0601915b842f214f415bcc96d27dd4074.jpg, https://image.hm.com/assets/hm/ac/83/ac8384baf70be0c32f2c7cb5a9c72380ff460e94.jpg, https://image.hm.com/assets/hm/19/e0/19e0ce9e6ce4f6c6670244dd9be54e8095e8f3ae.jpg, https://image.hm.com/assets/hm/92/29/9229a28262eb384279a1f230ea8e7ee10fe4f04f.jpg"
Slim Fit Grandad shirt,$ 24.99,"White, Black",https://www2.hm.com/en_us/productpage.1240783001.html,"https://image.hm.com/assets/hm/10/0f/100fabe414363d9db17cb58dc372b584759fd46e.jpg, https://image.hm.com/assets/hm/c1/dc/c1dccd4050f5844516bb62187fa6de1ca35c0bde.jpg"
Slim-Fit Lightweight Puffer Jacket,$ 44.99,"Gray, Black, Navy blue",https://www2.hm.com/en_us/productpage.1256405002.html,"https://image.hm.com/assets/hm/b8/65/b86554923f1a202be71448c690ea39e4b033db57.jpg, https://image.hm.com/assets/hm/b3/ab/b3abf117b289954eb77743de13b759ba30a5f143.jpg, https://image.hm.com/assets/hm/da/41/da4138bee4a5a88669cd21741407732007637035.jpg"
3-pack Regular Fit T-shirts,$ 24.99,"Beige/brown/gray, Gray melange/navy blue, Black, White/yellow/green, Navy blue/pink/light blue, White, Light beige, Beige/blue/green",https://www2.hm.com/en_us/productpage.0945531057.html,"https://image.hm.com/assets/hm/e4/89/e48924ece823f919263814643ee0aa14e5557bee.jpg, https://image.hm.com/assets/hm/ed/ba/edba2cccccaef6290d488b95ba7443ae6bbc0125.jpg, https://image.hm.com/assets/hm/19/10/19108b8f7717f2afbeb05c645a5fe6640b961445.jpg, https://image.hm.com/assets/hm/60/8b/608b068dbff10762265855fb0ada676c47bcc428.jpg, https://image.hm.com/assets/hm/d5/da/d5da29e5e118c59c8cb35221cbac5de9b2e79638.jpg, https://image.hm.com/assets/hm/70/06/7006e71e95a2f1d848b6f96366fd75ac2d031d38.jpg, https://image.hm.com/assets/hm/e7/a8/e7a80c283817be9b2309638c67dcb1581d6ace6e.jpg, https://image.hm.com/assets/hm/ea/d8/ead84fd448e373c26476949ed97a23c021bdb749.jpg"
Regular Fit Crêpe Shirt,$ 24.99,"Black, White",https://www2.hm.com/en_us/productpage.1231418001.html,"https://image.hm.com/assets/hm/b0/ac/b0ac7775410665a27b4f6f7c00f2e8d163e50449.jpg, https://image.hm.com/assets/hm/5c/3e/5c3e34ffdfff838f66405e889fb33dfd17ead0cf.jpg"
Regular Fit Fine-Knit T-Shirt,$ 29.99,"Light beige, Gray melange, Beige melange",https://www2.hm.com/en_us/productpage.1257189001.html,"https://image.hm.com/assets/hm/3a/06/3a06160032e93d1e8b23f4bb97a5bb7e221aad0d.jpg, https://image.hm.com/assets/hm/8b/f3/8bf375f21e75edba8c59879228683390b46823fb.jpg, https://image.hm.com/assets/hm/04/cb/04cb058a1931e10c81534a79b05ceb0bf6d00edc.jpg"
Mid-Length Running Shorts with DryMove™,$ 29.99,"Black, Dark gray",https://www2.hm.com/en_us/productpage.1252021001.html,"https://image.hm.com/assets/hm/cf/ca/cfca5eb1419ec3bfa29f2954f01df1883daff389.jpg, https://image.hm.com/assets/hm/e0/7c/e07c2d9adf71b204f02d63696d40e9c7a4cd467a.jpg"
Regular Fit Canvas Coach Jacket,$ 54.99,"Navy blue, White",https://www2.hm.com/en_us/productpage.1262247002.html,"https://image.hm.com/assets/hm/db/81/db81d26b0090abcdf863e301ba61604fa3fd8e4f.jpg, https://image.hm.com/assets/hm/94/55/9455f021ad0e16996914d51950fae6398317349c.jpg"
Pajama T-Shirt and Pants Set,$ 39.99,Light blue/white,https://www2.hm.com/en_us/productpage.1267502001.html,https://image.hm.com/assets/hm/f2/24/f224390b645fbdf18cf00763e11f66c6878aa131.jpg
Slim Fit Pima Cotton Shirt,$ 39.99,"Light blue, Light blue, White, White",https://www2.hm.com/en_us/productpage.1246940004.html,"https://image.hm.com/assets/hm/c1/91/c19147c024fae2ce5f67b9fbc46840c3efda06f7.jpg, https://image.hm.com/assets/hm/a6/af/a6af2420ebeba9f89f731e71c6dc037c3231f876.jpg, https://image.hm.com/assets/hm/c2/79/c279a930c98109ae8ea44d6c283dac42a298c795.jpg, https://image.hm.com/assets/hm/5a/4c/5a4c0735b9a06f65d8fdb54976892b37d4060baf.jpg"
Regular Fit Band-Collar Shirt,$ 34.99,"White, Black",https://www2.hm.com/en_us/productpage.1265555004.html,"https://image.hm.com/assets/hm/db/dd/dbdd97684c0ef135ff8e94236beea5386e2acda8.jpg, https://image.hm.com/assets/hm/67/dd/67dd96b8ce70c73175b29bf83cd70301a4a67443.jpg"
Loose-Fit Fine-Knit Polo Shirt,$ 44.99,"Navy blue, Cream",https://www2.hm.com/en_us/productpage.1262920002.html,"https://image.hm.com/assets/hm/49/8e/498e4851775bda183c6bba070908ce6801f0d050.jpg, https://image.hm.com/assets/hm/26/3f/263f507f6998914cd223399cc60aab0b0d3f081b.jpg"
Regular Fit Textured-Weave Resort Shirt,$ 24.99,"Gray, White, Dark beige, Black",https://www2.hm.com/en_us/productpage.1263274004.html,"https://image.hm.com/assets/hm/e1/c6/e1c666cbbc463eb54882dbf925bce70f519f03fc.jpg, https://image.hm.com/assets/hm/ab/26/ab260a55f722b87e40bdded60ca9cbda32ab40b1.jpg, https://image.hm.com/assets/hm/56/ce/56ce82cd7b95712dff56f040801c3424ce6902bf.jpg, https://image.hm.com/assets/hm/d5/d5/d5d57ceabc9cf0868e43f77d109df41067792ba3.jpg"
Regular-Fit Shirt,$ 34.99,"Dark beige/striped, Light beige/striped",https://www2.hm.com/en_us/productpage.1259799001.html,"https://image.hm.com/assets/hm/45/93/4593800332aebc412edd4cd7577bd484e2e88c1b.jpg, https://image.hm.com/assets/hm/ac/d3/acd37b1ff05895bc6b7cefb0954d0a26a9d7176a.jpg"
Slim Fit Wool-Blend Jacket,$ 139.00,"Dark gray, Black, Navy blue",https://www2.hm.com/en_us/productpage.1239151003.html,"https://image.hm.com/assets/hm/7d/51/7d518cd51613c601a2468b158abb572729c23df5.jpg, https://image.hm.com/assets/hm/43/a9/43a98ebd1d1bf5b1986f91ce2fd77d4231fd83d9.jpg, https://image.hm.com/assets/hm/d6/32/d63253f92bc8f10f2493da3a2b996fce9bfe1c94.jpg"
Regular-Fit T-Shirt with Collar,$ 29.99,"Navy blue, White, Dark beige",https://www2.hm.com/en_us/productpage.1265101002.html,"https://image.hm.com/assets/hm/c8/50/c85061e840fbe667871a5c3f8ab39b16c20a00cd.jpg, https://image.hm.com/assets/hm/da/3a/da3ae7d1f499abe8cbe25a24abeeed93071e9e78.jpg, https://image.hm.com/assets/hm/a9/ef/a9efbf42058c8160c95dd05a22bb7a8c8abbdf71.jpg"
